date,premise_code,item_code,price,premise,address,premise_type,state,district
2024-10-13,12713,1,7.79,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-13,13788,1,8.2,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-13,14811,2,9.8,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-13,14869,1,8.39,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-13,15382,1,7.69,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-10-13,15537,1,9.4,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-10-13,16317,1,8.69,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-13,16389,1,7.99,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-13,16391,1,8.7,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-13,16547,1,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-13,18201,1,8.39,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-13,20692,1,7.8,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-14,115,1,9.6,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-14,239,1,8.9,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-14,261,1,8.69,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-10-14,656,1,8.0,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-14,907,1,8.39,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-14,2020,1,9.9,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
2024-10-14,2573,2,9.8,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-14,2612,1,8.5,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-10-14,2670,1,7.99,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-14,2736,1,10.0,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-14,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-14,3424,1,10.0,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-10-14,5205,1,9.9,PASAR MINI SHAMIRA,"LOT 7122, TAMAN PERMAI, BATU 2 1/2,JALAN SEREMBAN, 71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Mini,Negeri Sembilan,Port Dickson
2024-10-14,11509,1,8.6,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-14,11660,1,9.4,PASAR AWAM RASAH,"PASAR AWAM RASAH JAYA,JLN RJ 6/2TMN RASAH JAYA, SEREMBAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-10-14,11728,1,9.9,PASAR AMPANGAN,"PASAR AWAM AMPANGAN,70400 AMPANGAN, SEREMBAN.,NEGERI SEMBILAN",Pasar Basah ,Negeri Sembilan,Seremban
2024-10-14,11737,1,9.4,PASAR BESAR SEREMBAN,"JLN PASAR BESAR SEREMBAN 70000,SEREMBAN NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-10-14,11805,1,9.5,PASAR PORT DICKSON,"PASAR PORT DICKSON,71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-14,11925,1,9.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-10-14,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-10-14,12713,1,7.79,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-14,13788,1,8.9,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-14,14811,2,10.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-14,14869,1,8.39,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-14,15382,1,8.69,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-10-14,15537,1,9.4,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-10-14,16317,1,8.69,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-14,16389,1,8.79,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-14,16391,1,8.7,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-14,16547,1,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-14,17213,1,9.0,RIAS MINI MARKET,"109, TAMAN PERTAMA,71000 PORT DICKSONNEGERI SEMBILAN,",Pasar Mini,Negeri Sembilan,Port Dickson
2024-10-14,18201,1,8.39,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-14,20692,1,8.6,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-15,115,1,9.6,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-15,239,1,8.7,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-15,261,1,8.69,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-10-15,656,1,8.6,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-15,907,1,7.79,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-15,2020,1,9.9,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
2024-10-15,2573,2,9.8,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-15,2612,1,8.5,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-10-15,2670,1,8.39,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-15,2736,1,10.0,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-15,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-15,3424,1,10.0,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-10-15,11509,1,8.6,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-15,11805,1,9.5,PASAR PORT DICKSON,"PASAR PORT DICKSON,71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-15,11925,1,9.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-10-15,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-10-15,12713,1,8.39,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-15,13788,1,8.9,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-15,14811,2,10.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-15,14869,1,8.39,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-15,15382,1,8.69,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-10-15,15537,1,9.4,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-10-15,16317,1,8.69,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-15,16389,1,8.79,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-15,16391,1,9.0,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-15,16547,1,8.79,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-15,18201,1,8.39,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-15,20692,1,8.6,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-16,115,1,9.6,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-16,239,1,8.7,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-16,261,1,8.69,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-10-16,656,1,8.6,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-16,907,1,7.79,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-16,2020,1,9.9,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
2024-10-16,2573,2,9.8,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-16,2612,1,8.5,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-10-16,2670,1,8.39,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-16,2736,1,10.0,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-16,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-16,3424,1,10.0,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-10-16,11509,1,8.6,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-16,11660,1,9.4,PASAR AWAM RASAH,"PASAR AWAM RASAH JAYA,JLN RJ 6/2TMN RASAH JAYA, SEREMBAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-10-16,11728,1,9.9,PASAR AMPANGAN,"PASAR AWAM AMPANGAN,70400 AMPANGAN, SEREMBAN.,NEGERI SEMBILAN",Pasar Basah ,Negeri Sembilan,Seremban
2024-10-16,11737,1,9.4,PASAR BESAR SEREMBAN,"JLN PASAR BESAR SEREMBAN 70000,SEREMBAN NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-10-16,11805,1,9.5,PASAR PORT DICKSON,"PASAR PORT DICKSON,71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-16,11925,1,9.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-10-16,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-10-16,12713,1,8.49,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-16,13788,1,8.9,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-16,14811,2,10.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-16,14869,1,8.49,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-16,15382,1,8.69,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-10-16,15537,1,9.4,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-10-16,16317,1,8.69,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-10-16,16389,1,8.69,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-16,16391,1,9.0,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-16,16547,1,8.79,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-16,17003,1,9.0,"PASAR BESAR SEREMBAN, NEGERI SEMBILAN","PASAR BESAR SEREMBANJALAN PASAR70000 SEREMBAN,",Borong,Negeri Sembilan,Seremban
2024-10-16,17599,1,8.1,SKHMP BORONG- PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL , NEGERI SEMBILAN,",Borong,Negeri Sembilan,Johol
2024-10-16,18201,1,8.49,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-16,18706,1,7.2,PASAR AWAM PORT DICKSON,"PASAR AWAM PORT DICKSON,PORT DICKSON,",Borong,Negeri Sembilan,Port Dickson
2024-10-16,20692,1,8.6,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-17,115,1,9.6,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-10-17,239,1,9.0,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-17,261,1,8.69,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-10-17,656,1,8.6,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-17,907,1,8.49,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-10-17,2020,1,9.9,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
2024-10-17,2573,2,9.8,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-10-17,2612,1,8.5,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-10-17,2670,1,8.59,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-10-17,2736,1,10.0,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-17,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-10-17,3424,1,10.0,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-10-17,11509,1,8.6,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-10-17,11660,1,9.4,PASAR AWAM RASAH,"PASAR AWAM RASAH JAYA,JLN RJ 6/2TMN RASAH JAYA, SEREMBAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-10-17,11728,1,9.9,PASAR AMPANGAN,"PASAR AWAM AMPANGAN,70400 AMPANGAN, SEREMBAN.,NEGERI SEMBILAN",Pasar Basah ,Negeri Sembilan,Seremban
